@relation ephenology_all-5-fold-5-15G.tra_val

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 {P.torta,C.brasiliensis,M.rubiginosa,P.ramiflora,M.guianensis,A.tomentosum}

@data

0.346154,0.338109,0.321168,0.343042,0.351562,0.346154,0.338182,0.343234,0.34965,0.337931,0.342318,0.35443,0.346705,0.336066,0.348837,0.337209,0.347368,0.354478,0.335766,0.34657,0.346774,0.345455,0.364486,0.332226,0.351064,0.363057,0.346049,0.349265,0.352564,0.351621,0.349869,0.352349,0.362805,0.355372,0.344411,0.35503,5284,C.brasiliensis
0.330508,0.326531,0.324201,0.322176,0.317797,0.323651,0.329167,0.329167,0.329412,0.329004,0.341935,0.333333,0.339806,0.333333,0.336283,0.365625,0.317536,0.328502,0.319588,0.333333,0.314917,0.343284,0.314667,0.334884,0.339844,0.325513,0.323699,0.31383,0.346939,0.325243,0.320856,0.333333,0.326165,0.316239,0.316794,0.328244,4446,P.torta
0.348315,0.363946,0.339869,0.336283,0.340136,0.337931,0.348387,0.344156,0.340909,0.341317,0.342629,0.346863,0.352227,0.340426,0.338983,0.333333,0.340136,0.331361,0.341463,0.325581,0.325758,0.326923,0.34471,0.346821,0.348214,0.353952,0.337662,0.337423,0.340541,0.337017,0.345725,0.337838,0.341564,0.345196,0.347826,0.344538,5014,C.brasiliensis
0.332016,0.338068,0.331522,0.341085,0.329949,0.33,0.330435,0.32906,0.324786,0.34058,0.337629,0.335897,0.336815,0.339483,0.332061,0.343434,0.333333,0.337255,0.336406,0.330189,0.342466,0.346154,0.326425,0.333333,0.329073,0.339667,0.350211,0.334615,0.332226,0.337884,0.336226,0.338129,0.334262,0.340183,0.342391,0.336815,3558,M.rubiginosa
0.342205,0.348052,0.340541,0.342697,0.343284,0.34375,0.350877,0.348214,0.356757,0.340611,0.343284,0.349057,0.339744,0.342593,0.336032,0.34965,0.336585,0.352423,0.342593,0.343891,0.332117,0.341085,0.336391,0.345178,0.336898,0.345865,0.333333,0.333333,0.333333,0.333333,0.33213,0.333333,0.340206,0.336508,0.333333,0.34188,3746,P.ramiflora
0.345238,0.343915,0.334262,0.338164,0.335165,0.34153,0.357143,0.34359,0.341463,0.350725,0.346578,0.342043,0.34186,0.345506,0.346354,0.363905,0.354331,0.353887,0.342183,0.345013,0.346457,0.351124,0.350242,0.351499,0.352423,0.350588,0.349432,0.353933,0.348285,0.349282,0.342629,0.34715,0.350427,0.34192,0.341646,0.353081,5432,C.brasiliensis
0.339066,0.337317,0.344086,0.335897,0.339674,0.342466,0.344633,0.343358,0.334158,0.348901,0.348404,0.339114,0.337662,0.350877,0.343882,0.35,0.350365,0.35567,0.347188,0.354497,0.351562,0.347722,0.34728,0.346341,0.344828,0.353982,0.345013,0.335697,0.361244,0.365385,0.335085,0.350384,0.340594,0.356223,0.335526,0.355628,3461,M.rubiginosa
0.353511,0.354839,0.349398,0.348649,0.359155,0.354962,0.358974,0.356164,0.355805,0.353312,0.354523,0.352041,0.354108,0.34767,0.363128,0.342657,0.351544,0.351145,0.367521,0.361345,0.348315,0.369231,0.343669,0.351064,0.356383,0.347992,0.342262,0.34188,0.351254,0.344538,0.346491,0.35,0.344828,0.345622,0.341808,0.362187,4984,C.brasiliensis
0.341549,0.350617,0.329825,0.336207,0.33452,0.340909,0.332046,0.344828,0.346667,0.332192,0.341398,0.348028,0.343035,0.345845,0.344262,0.345212,0.337379,0.347709,0.33871,0.349367,0.341646,0.347534,0.347222,0.347395,0.35412,0.350084,0.342723,0.349537,0.35084,0.352246,0.349914,0.35248,0.350384,0.351248,0.352083,0.349462,5301,C.brasiliensis
