@relation ephenology_all-5-fold-1-08G.tra_val

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 {A.tomentosum,C.brasiliensis,M.guianensis,M.rubiginosa,P.ramiflora,P.torta}

@data

0.334651,0.335498,0.332447,0.335092,0.335092,0.335979,0.335979,0.335553,0.336913,0.341808,0.338753,0.358173,0.357477,0.335099,0.339623,0.33871,0.346705,0.354582,0.336043,0.339779,0.334214,0.339648,0.366667,0.346726,0.349486,0.344778,0.336538,0.340659,0.340675,0.339623,0.342067,0.342541,0.347507,0.358911,0.343621,0.33558,0.348138,2814,P.torta
0.352941,0.349666,0.340852,0.343284,0.340381,0.339912,0.337156,0.342105,0.341067,0.346512,0.354037,0.350318,0.354508,0.347193,0.344754,0.349901,0.346062,0.35049,0.348039,0.347932,0.3525,0.348285,0.346237,0.351759,0.349462,0.352304,0.346154,0.349367,0.350785,0.340852,0.348525,0.34359,0.343137,0.348018,0.348837,0.344473,0.348786,3601,M.rubiginosa
0.334686,0.32574,0.326837,0.331361,0.332857,0.335855,0.333333,0.332298,0.332335,0.329527,0.332075,0.323263,0.325581,0.329567,0.333333,0.33211,0.328767,0.324056,0.331921,0.330976,0.330435,0.33046,0.33046,0.329851,0.331325,0.328986,0.33526,0.33,0.327917,0.32906,0.332353,0.331897,0.332322,0.334365,0.32987,0.331865,0.330113,3178,P.ramiflora
0.341837,0.332344,0.339109,0.338346,0.337687,0.342105,0.340659,0.341014,0.344978,0.340796,0.340376,0.334365,0.33642,0.340249,0.342967,0.341865,0.340351,0.342175,0.332589,0.333333,0.334096,0.336933,0.332317,0.337808,0.338462,0.344348,0.338409,0.339587,0.340637,0.337931,0.339695,0.344942,0.345133,0.345,0.336049,0.344464,0.346154,4430,M.guianensis
0.341463,0.343042,0.352201,0.342391,0.348315,0.327485,0.344828,0.343915,0.337017,0.340517,0.355,0.334337,0.33945,0.344444,0.343915,0.341121,0.34375,0.336735,0.341709,0.336634,0.344633,0.33871,0.336918,0.334884,0.330049,0.329218,0.330317,0.323651,0.336032,0.34375,0.329502,0.333333,0.342561,0.344388,0.355422,0.336842,0.345395,4558,C.brasiliensis
0.339527,0.329087,0.340753,0.339755,0.343206,0.337662,0.34202,0.334526,0.338104,0.333945,0.320755,0.305085,0.296296,0.321962,0.312871,0.323529,0.331361,0.325349,0.331288,0.327935,0.331337,0.327801,0.310078,0.327801,0.328421,0.331418,0.335863,0.333333,0.334552,0.332162,0.334545,0.332779,0.32852,0.313889,0.302799,0.315678,0.321357,6476,P.torta
0.343066,0.34296,0.334615,0.343396,0.342756,0.34,0.341365,0.353191,0.342975,0.34058,0.335689,0.340067,0.339744,0.33871,0.332103,0.327338,0.348659,0.341727,0.333333,0.312775,0.342857,0.331915,0.33564,0.338983,0.324138,0.327138,0.338843,0.352349,0.339506,0.345324,0.335294,0.344615,0.33945,0.331104,0.328221,0.337017,0.340845,3545,M.rubiginosa
0.354348,0.353247,0.357006,0.356989,0.358209,0.359438,0.351779,0.359127,0.359756,0.349776,0.351064,0.363905,0.356125,0.345652,0.357968,0.353814,0.35443,0.352239,0.349076,0.35412,0.348673,0.356459,0.356083,0.342466,0.347126,0.345794,0.348387,0.348993,0.350446,0.352814,0.346067,0.342105,0.347032,0.349711,0.345029,0.347162,0.348131,4767,C.brasiliensis
0.366667,0.365217,0.370098,0.358621,0.364734,0.361751,0.366379,0.36646,0.361556,0.358527,0.361396,0.357631,0.357778,0.356557,0.35363,0.351351,0.351282,0.351801,0.352622,0.349908,0.350554,0.353398,0.352113,0.350093,0.356108,0.350282,0.350877,0.346578,0.350913,0.346232,0.347548,0.348259,0.345515,0.348519,0.356164,0.348993,0.349421,5097,C.brasiliensis
